"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","116","300503","0.0-116.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713450.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","","call-function","117","300503","0.0-117.0","","","","","","","","",""
"","4081","survey-likert","118","304585","0.0-118.0","","","","","","","{""judgement"":1}","[0]","1"
"","1453.9000000059605","survey-likert","119","306040","0.0-119.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","120","306040","0.0-120.0","","","","","","","","",""
"","null","html-keyboard-response","121","309043","0.0-121.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","122","312115","0.0-122.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713633.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","123","315118","0.0-123.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","124","318281","0.0-124.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713633.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","125","318281","0.0-125.0","","","","","","","","",""
"","2155.2000000178814","survey-likert","126","320437","0.0-126.0","","","","","","","{""judgement"":0}","[0]","0"
"","1292","survey-likert","127","321730","0.0-127.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","128","321732","0.0-128.0","","","","","","","","",""
"","null","html-keyboard-response","129","324740","0.0-129.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","130","327853","0.0-130.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285807.bmppp51_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","131","330856","0.0-131.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","132","333942","0.0-132.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285807.bmppp51_L1V1_freeview_veridical.mp4","","",""
"","","call-function","133","333942","0.0-133.0","","","","","","","","",""
"","3859","survey-likert","134","337802","0.0-134.0","","","","","","","{""judgement"":1}","[0]","1"
"","2939.9000000059605","survey-likert","135","340743","0.0-135.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","136","340743","0.0-136.0","","","","","","","","",""
"","null","html-keyboard-response","137","343747","0.0-137.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","138","346817","0.0-138.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592874.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","139","349818","0.0-139.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","140","352904","0.0-140.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592874.bmppp64_L1V1_freeview_scrambled.mp4","","",""
