"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"9633.705000000075","{""pre-1"":1}","[0]","survey-likert","157","784055","0.0-157.0","mmt4o8yy","","","","","",""
"5154.780000000028","{""pre-2"":2}","[0]","survey-likert","158","789210","0.0-158.0","mmt4o8yy","","","","","",""
"8667.069999999949","{""pre-3"":2}","[0]","survey-likert","159","797878","0.0-159.0","mmt4o8yy","","","","","",""
"7003.040000000037","{""post-5"":1}","[0]","survey-likert","160","804882","0.0-160.0","mmt4o8yy","","","","","",""
"44555.71999999997","","","instructions","161","849439","0.0-161.0","mmt4o8yy","[{""page_index"":0,""viewing_time"":1293.3049999999348},{""page_index"":1,""viewing_time"":42236.99000000011},{""page_index"":2,""viewing_time"":1025.25}]","","","","",""
"6658.464999999967","","","instructions","162","856097","0.0-162.0","mmt4o8yy","[{""page_index"":0,""viewing_time"":712.1199999999953},{""page_index"":1,""viewing_time"":5172.094999999972},{""page_index"":2,""viewing_time"":774.1350000000093}]","","","","",""
"","","","call-function","163","856098","0.0-163.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","164","859174","0.0-164.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/498253.bmp_pp67_L2_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","165","859174","0.0-165.0","mmt4o8yy","","","","","",""
"12711.244999999995","{""pre-1"":2}","[0]","survey-likert","166","871886","0.0-166.0","mmt4o8yy","","","","","",""
"4957.045000000042","{""pre-2"":2}","[0]","survey-likert","167","876845","0.0-167.0","mmt4o8yy","","","","","",""
"4486.344999999972","{""pre-3"":2}","[0]","survey-likert","168","881332","0.0-168.0","mmt4o8yy","","","","","",""
"4164.9349999999395","{""post-5"":0}","[0]","survey-likert","169","885499","0.0-169.0","mmt4o8yy","","","","","",""
"","","","call-function","170","885500","0.0-170.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","171","888575","0.0-171.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1160127.bmp_pp90_L2_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","172","888575","0.0-172.0","mmt4o8yy","","","","","",""
"2991.954999999958","{""pre-1"":2}","[0]","survey-likert","173","891568","0.0-173.0","mmt4o8yy","","","","","",""
"3600.420000000042","{""pre-2"":3}","[0]","survey-likert","174","895170","0.0-174.0","mmt4o8yy","","","","","",""
"3829.7850000000326","{""pre-3"":3}","[0]","survey-likert","175","899001","0.0-175.0","mmt4o8yy","","","","","",""
"3048.7750000000233","{""post-5"":0}","[0]","survey-likert","176","902051","0.0-176.0","mmt4o8yy","","","","","",""
"","","","call-function","177","902051","0.0-177.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","178","905127","0.0-178.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1591876.bmp_pp63_L1_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","179","905128","0.0-179.0","mmt4o8yy","","","","","",""
"3604.8499999999767","{""pre-1"":0}","[0]","survey-likert","180","908734","0.0-180.0","mmt4o8yy","","","","","",""
"2094.945000000065","{""pre-2"":0}","[0]","survey-likert","181","910829","0.0-181.0","mmt4o8yy","","","","","",""
"4215.789999999921","{""pre-3"":0}","[0]","survey-likert","182","915047","0.0-182.0","mmt4o8yy","","","","","",""
"2683.314999999944","{""post-5"":3}","[0]","survey-likert","183","917731","0.0-183.0","mmt4o8yy","","","","","",""
"","","","call-function","184","917731","0.0-184.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","185","920807","0.0-185.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/713371.bmp_pp68_L1_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","186","920807","0.0-186.0","mmt4o8yy","","","","","",""
"4869.42499999993","{""pre-1"":0}","[0]","survey-likert","187","925677","0.0-187.0","mmt4o8yy","","","","","",""
"6138.520000000019","{""pre-2"":0}","[0]","survey-likert","188","931818","0.0-188.0","mmt4o8yy","","","","","",""
"2513.7249999999767","{""pre-3"":0}","[0]","survey-likert","189","934333","0.0-189.0","mmt4o8yy","","","","","",""
"1835.109999999986","{""post-5"":3}","[0]","survey-likert","190","936170","0.0-190.0","mmt4o8yy","","","","","",""
"","","","call-function","191","936171","0.0-191.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","192","939250","0.0-192.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592807.bmp_pp68_L1_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","193","939250","0.0-193.0","mmt4o8yy","","","","","",""
"4313.579999999958","{""pre-1"":3}","[0]","survey-likert","194","943565","0.0-194.0","mmt4o8yy","","","","","",""
"3919.7850000000326","{""pre-2"":3}","[0]","survey-likert","195","947486","0.0-195.0","mmt4o8yy","","","","","",""
"1697.7550000000047","{""pre-3"":3}","[0]","survey-likert","196","949185","0.0-196.0","mmt4o8yy","","","","","",""
"2465.1500000000233","{""post-5"":0}","[0]","survey-likert","197","951651","0.0-197.0","mmt4o8yy","","","","","",""
"","","","call-function","198","951651","0.0-198.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","199","954724","0.0-199.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592372.bmp_pp76_L1_V1.0_scrambled_freeview_isoFalse_fps144.mp4"
"","","","call-function","200","954725","0.0-200.0","mmt4o8yy","","","","","",""
"3139.4899999999907","{""pre-1"":2}","[0]","survey-likert","201","957866","0.0-201.0","mmt4o8yy","","","","","",""
"2937.234999999986","{""pre-2"":1}","[0]","survey-likert","202","960804","0.0-202.0","mmt4o8yy","","","","","",""
"3527.0200000000186","{""pre-3"":1}","[0]","survey-likert","203","964332","0.0-203.0","mmt4o8yy","","","","","",""
"2932.6500000000233","{""post-5"":1}","[0]","survey-likert","204","967265","0.0-204.0","mmt4o8yy","","","","","",""
"","","","call-function","205","967266","0.0-205.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","206","970339","0.0-206.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/713760.bmp_pp81_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","207","970339","0.0-207.0","mmt4o8yy","","","","","",""
"5109.550000000047","{""pre-1"":2}","[0]","survey-likert","208","975450","0.0-208.0","mmt4o8yy","","","","","",""
"3082.6350000000093","{""pre-2"":1}","[0]","survey-likert","209","978535","0.0-209.0","mmt4o8yy","","","","","",""
"2890.7600000000093","{""pre-3"":1}","[0]","survey-likert","210","981426","0.0-210.0","mmt4o8yy","","","","","",""
"2981.25","{""post-5"":1}","[0]","survey-likert","211","984409","0.0-211.0","mmt4o8yy","","","","","",""
"","","","call-function","212","984409","0.0-212.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","213","987476","0.0-213.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1159829.bmp_pp91_L3_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","214","987476","0.0-214.0","mmt4o8yy","","","","","",""
"2951.7600000000093","{""pre-1"":3}","[0]","survey-likert","215","990429","0.0-215.0","mmt4o8yy","","","","","",""
"1603.6749999999302","{""pre-2"":3}","[0]","survey-likert","216","992034","0.0-216.0","mmt4o8yy","","","","","",""
"2827.8499999999767","{""pre-3"":3}","[0]","survey-likert","217","994862","0.0-217.0","mmt4o8yy","","","","","",""
"3857.0299999999115","{""post-5"":1}","[0]","survey-likert","218","998721","0.0-218.0","mmt4o8yy","","","","","",""
"","","","call-function","219","998722","0.0-219.0","mmt4o8yy","","","","","",""
"null","","","video-keyboard-response","220","1001817","0.0-220.0","mmt4o8yy","","","","null","Agent A","STIM_SET_1_REAL/1592351.bmp_pp51_L1_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","221","1001818","0.0-221.0","mmt4o8yy","","","","","",""
"7610.9400000000605","{""pre-1"":2}","[0]","survey-likert","222","1009430","0.0-222.0","mmt4o8yy","","","","","",""
"4365.560000000056","{""pre-2"":3}","[0]","survey-likert","223","1013797","0.0-223.0","mmt4o8yy","","","","","",""
