"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","value","stimulus","key_press","agent","image"
"","","","call-function","156","833551","0.0-156.0","pwkqzjyl","","","","","",""
"2616.829999999958","{""pre-1"":0}","[0]","survey-likert","157","836169","0.0-157.0","pwkqzjyl","","","","","",""
"4496.239999999991","{""pre-2"":0}","[0]","survey-likert","158","840666","0.0-158.0","pwkqzjyl","","","","","",""
"3197.2550000000047","{""pre-3"":0}","[0]","survey-likert","159","843865","0.0-159.0","pwkqzjyl","","","","","",""
"2760.435000000056","{""post-5"":2}","[0]","survey-likert","160","846627","0.0-160.0","pwkqzjyl","","","","","",""
"2867.9749999999767","","","instructions","161","849496","0.0-161.0","pwkqzjyl","[{""page_index"":0,""viewing_time"":1145.4149999999208},{""page_index"":1,""viewing_time"":871.0950000000885},{""page_index"":2,""viewing_time"":850.8399999999674}]","","","","",""
"1872.109999999986","","","instructions","162","851369","0.0-162.0","pwkqzjyl","[{""page_index"":0,""viewing_time"":846.5400000000373},{""page_index"":1,""viewing_time"":48.36999999999534},{""page_index"":2,""viewing_time"":977.1049999999814}]","","","","",""
"","","","call-function","163","851370","0.0-163.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","164","854431","0.0-164.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/286001.bmp_pp54_L2_V1.0_veridical_freeview_isoFalse_fps144.mp4"
"","","","call-function","165","854431","0.0-165.0","pwkqzjyl","","","","","",""
"2735.2050000000745","{""pre-1"":0}","[0]","survey-likert","166","857167","0.0-166.0","pwkqzjyl","","","","","",""
"4168.880000000005","{""pre-2"":0}","[0]","survey-likert","167","861337","0.0-167.0","pwkqzjyl","","","","","",""
"2577.0449999999255","{""pre-3"":0}","[0]","survey-likert","168","863916","0.0-168.0","pwkqzjyl","","","","","",""
"2716.905000000028","{""post-5"":3}","[0]","survey-likert","169","866634","0.0-169.0","pwkqzjyl","","","","","",""
"","","","call-function","170","866635","0.0-170.0","pwkqzjyl","","","","","",""
"null","","","video-keyboard-response","171","869725","0.0-171.0","pwkqzjyl","","","","null","Agent A","STIM_SET_1_REAL/1159813.bmp_pp79_L2_V1.0_veridical_freeview_isoFalse_fps144.mp4"
