"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","134","685336","0.0-134.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/286034.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","135","685336","0.0-135.0","e04s1fqv","","","","","","","",""
"1318.0699999999488","","","categorize-html","136","688659","0.0-136.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","137","689165","0.0-137.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","138","689165","0.0-138.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","139","690671","0.0-139.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","140","693817","0.0-140.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1592804.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","141","695319","0.0-141.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","142","698425","0.0-142.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_20/1592804.bmp_pp69_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","143","698426","0.0-143.0","e04s1fqv","","","","","","","",""
"2676.9799999999814","","","categorize-html","144","703109","0.0-144.0","e04s1fqv","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","145","703612","0.0-145.0","e04s1fqv",""," ","null","","","","",""
"","","","call-function","146","703612","0.0-146.0","e04s1fqv","","","","","","","",""
"null","","","html-keyboard-response","147","705114","0.0-147.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","148","708199","0.0-148.0","e04s1fqv","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_20/1159648.bmp_pp91_L3_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","149","709703","0.0-149.0","e04s1fqv","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
