"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","html-keyboard-response","127","435471","0.0-127.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","128","438561","0.0-128.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/1160127.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","129","438561","0.0-129.0","wt61tbc5","","","","","","","",""
"1506.8249999999534","","","categorize-html","130","442072","0.0-130.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","131","442575","0.0-131.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","132","442575","0.0-132.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","133","444080","0.0-133.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","134","447146","0.0-134.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/713513.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","135","448648","0.0-135.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","136","451724","0.0-136.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/713513.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","137","451724","0.0-137.0","wt61tbc5","","","","","","","",""
"888.1300000000047","","","categorize-html","138","454616","0.0-138.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","139","455120","0.0-139.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","140","455120","0.0-140.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","141","456627","0.0-141.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","142","459686","0.0-142.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/498253.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","143","461192","0.0-143.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","144","464267","0.0-144.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/498253.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","145","464267","0.0-145.0","wt61tbc5","","","","","","","",""
"912.8699999999953","","","categorize-html","146","467185","0.0-146.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","147","467689","0.0-147.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","148","467689","0.0-148.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","149","469192","0.0-149.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","150","472297","0.0-150.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/713585.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","151","473803","0.0-151.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","152","476901","0.0-152.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/713585.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","153","476901","0.0-153.0","wt61tbc5","","","","","","","",""
"695.4249999999884","","","categorize-html","154","479600","0.0-154.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","155","480105","0.0-155.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","156","480106","0.0-156.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","157","481608","0.0-157.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","158","484705","0.0-158.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/150458.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","159","486210","0.0-159.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","160","489307","0.0-160.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/150458.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","161","489307","0.0-161.0","wt61tbc5","","","","","","","",""
"873.085000000021","","","categorize-html","162","492187","0.0-162.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","163","492691","0.0-163.0","wt61tbc5",""," ","null","","","","",""
"","","","call-function","164","492691","0.0-164.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","165","494197","0.0-165.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","166","497287","0.0-166.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/713328.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","167","498791","0.0-167.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","168","501886","0.0-168.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","LEARNING_STIM_11/713328.bmp_pp70_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","169","501886","0.0-169.0","wt61tbc5","","","","","","","",""
"2749.9850000000442","","","categorize-html","170","506641","0.0-170.0","wt61tbc5","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","171","507143","0.0-171.0","wt61tbc5",""," ","null","","","","",""
"5329.429999999993","","","instructions","172","512473","0.0-172.0","wt61tbc5","[{""page_index"":0,""viewing_time"":2020.375},{""page_index"":1,""viewing_time"":1716.990000000049},{""page_index"":2,""viewing_time"":1591.9499999999534}]","","","","","","",""
"11399.715000000026","","","instructions","173","523873","0.0-173.0","wt61tbc5","[{""page_index"":0,""viewing_time"":56.29000000003725},{""page_index"":1,""viewing_time"":1647.2099999999627},{""page_index"":0,""viewing_time"":5670.340000000026},{""page_index"":1,""viewing_time"":1160.875},{""page_index"":2,""viewing_time"":2864.8850000000093}]","","","","","","",""
"","","","call-function","174","523873","0.0-174.0","wt61tbc5","","","","","","","",""
"null","","","html-keyboard-response","175","525376","0.0-175.0","wt61tbc5","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","176","528438","0.0-176.0","wt61tbc5","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","LEARNING_STIM_11/1159575.bmp_pp67_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
