"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","html-keyboard-response","139","2060234","0.0-139.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","140","2060235","0.0-140.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","141","2061738","0.0-141.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","142","2064802","0.0-142.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1592033.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","143","2066304","0.0-143.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","144","2069366","0.0-144.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","subject_12/1592033.bmp_pp79_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","145","2069367","0.0-145.0","l4vexvox","","","","","","","",""
"964.7299999999814","","","categorize-html","146","2072338","0.0-146.0","l4vexvox","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","true"
"null","","","html-keyboard-response","147","2072844","0.0-147.0","l4vexvox",""," ","null","","","","",""
"","","","call-function","148","2072845","0.0-148.0","l4vexvox","","","","","","","",""
"null","","","html-keyboard-response","149","2074350","0.0-149.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","150","2077420","0.0-150.0","l4vexvox","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","subject_12/1160168.bmp_pp61_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","151","2078922","0.0-151.0","l4vexvox","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
