"rt","responses","question_order","trial_type","trial_index","time_elapsed","internal_node_id","ID","view_history","stimulus","key_press","value","agent","condition","image","correct"
"null","","","video-keyboard-response","150","711031","0.0-150.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1592193.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","151","712537","0.0-151.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","152","715641","0.0-152.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1592193.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","153","715642","0.0-153.0","vsy95au8","","","","","","","",""
"1077.5800000000745","","","categorize-html","154","718722","0.0-154.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","155","719224","0.0-155.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","156","719224","0.0-156.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","157","720725","0.0-157.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","158","723849","0.0-158.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/713749.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","159","725354","0.0-159.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","160","728453","0.0-160.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/713749.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","161","728454","0.0-161.0","vsy95au8","","","","","","","",""
"457.76500000001397","","","categorize-html","162","730916","0.0-162.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","50","","","","","false"
"null","","","html-keyboard-response","163","731419","0.0-163.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","164","731419","0.0-164.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","165","732921","0.0-165.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","166","736036","0.0-166.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1592656.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","167","737540","0.0-167.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","168","740647","0.0-168.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1592656.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","169","740648","0.0-169.0","vsy95au8","","","","","","","",""
"727.8099999999395","","","categorize-html","170","743378","0.0-170.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","true"
"null","","","html-keyboard-response","171","743880","0.0-171.0","vsy95au8",""," ","null","","","","",""
"14794.07500000007","","","instructions","172","758674","0.0-172.0","vsy95au8","[{""page_index"":0,""viewing_time"":1988.9000000000233},{""page_index"":1,""viewing_time"":11971.06500000006},{""page_index"":2,""viewing_time"":833.8999999999069}]","","","","","","",""
"2128.6350000000093","","","instructions","173","760803","0.0-173.0","vsy95au8","[{""page_index"":0,""viewing_time"":662.6300000000047},{""page_index"":1,""viewing_time"":490.8549999999814},{""page_index"":2,""viewing_time"":975.0450000000419}]","","","","","","",""
"","","","call-function","174","760804","0.0-174.0","vsy95au8","","","","","","","",""
"null","","","html-keyboard-response","175","762306","0.0-175.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 1</span>","null","","","","",""
"null","","","video-keyboard-response","176","765385","0.0-176.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Casey","Casey","STIM_SET_19/1592567.bmp_pp96_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"null","","","html-keyboard-response","177","766889","0.0-177.0","vsy95au8","","<span style=""color:Black; font-size:50px;"">Video 2</span>","null","","","","",""
"null","","","video-keyboard-response","178","769988","0.0-178.0","vsy95au8","","","null","","<span style=""color:Black; font-size:50px;"">Sandy","Sandy","STIM_SET_19/1592567.bmp_pp53_L2_V1_veridical_freeview_isoFalse_fps144.mp4",""
"","","","call-function","179","769988","0.0-179.0","vsy95au8","","","","","","","",""
"3099.1500000000233","","","categorize-html","180","775094","0.0-180.0","vsy95au8","","Which video showed <span style=""font-size:30px"">Sandy's</span> attention?","49","","","","","false"
"null","","","html-keyboard-response","181","775596","0.0-181.0","vsy95au8",""," ","null","","","","",""
"","","","call-function","182","775597","0.0-182.0","vsy95au8","","","","","","","",""
