"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","","call-function","202","541285","0.0-202.0","","","","","","","","",""
"","null","html-keyboard-response","203","544290","0.0-203.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","204","547381","0.0-204.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592233.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","205","550385","0.0-205.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","206","553481","0.0-206.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592233.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","","call-function","207","553482","0.0-207.0","","","","","","","","",""
"","2116.4000000059605","survey-likert","208","555601","0.0-208.0","","","","","","","{""judgement"":1}","[0]","1"
"","3781.9000000059605","survey-likert","209","559384","0.0-209.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","210","559384","0.0-210.0","","","","","","","","",""
"","null","html-keyboard-response","211","562390","0.0-211.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","212","565482","0.0-212.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713652.bmppp71_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","213","568486","0.0-213.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","214","571597","0.0-214.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713652.bmppp71_L1V1_freeview_veridical.mp4","","",""
"","","call-function","215","571597","0.0-215.0","","","","","","","","",""
"","2652.5","survey-likert","216","574251","0.0-216.0","","","","","","","{""judgement"":1}","[0]","1"
"","1808.2000000178814","survey-likert","217","576060","0.0-217.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","218","576060","0.0-218.0","","","","","","","","",""
"","null","html-keyboard-response","219","579064","0.0-219.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","220","582164","0.0-220.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498258.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","221","585165","0.0-221.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","222","588278","0.0-222.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498258.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","223","588278","0.0-223.0","","","","","","","","",""
"","2782.300000011921","survey-likert","224","591062","0.0-224.0","","","","","","","{""judgement"":0}","[0]","0"
"","2338.699999988079","survey-likert","225","593401","0.0-225.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","226","593402","0.0-226.0","","","","","","","","",""
"","null","html-keyboard-response","227","596407","0.0-227.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","228","599514","0.0-228.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713707.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","229","602516","0.0-229.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","230","605598","0.0-230.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713707.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","231","605599","0.0-231.0","","","","","","","","",""
"","2463.5","survey-likert","232","608063","0.0-232.0","","","","","","","{""judgement"":0}","[0]","0"
"","2231.800000011921","survey-likert","233","610297","0.0-233.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","234","610297","0.0-234.0","","","","","","","","",""
"","null","html-keyboard-response","235","613302","0.0-235.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","236","616388","0.0-236.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713936.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","237","619393","0.0-237.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","238","622470","0.0-238.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713936.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","239","622470","0.0-239.0","","","","","","","","",""
"","1844","survey-likert","240","624315","0.0-240.0","","","","","","","{""judgement"":1}","[0]","0"
"","2682.199999988079","survey-likert","241","626998","0.0-241.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","242","626999","0.0-242.0","","","","","","","","",""
"","null","html-keyboard-response","243","630003","0.0-243.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","244","633091","0.0-244.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285807.bmppp51_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","245","636104","0.0-245.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","246","639188","0.0-246.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285807.bmppp51_L1V1_freeview_veridical.mp4","","",""
"","","call-function","247","639189","0.0-247.0","","","","","","","","",""
"","4190.4000000059605","survey-likert","248","643380","0.0-248.0","","","","","","","{""judgement"":0}","[0]","1"
"","1625.0999999940395","survey-likert","249","645006","0.0-249.0","","","","","","","{""confidence"":1}","[0]",""
"[{""page_index"":0,""viewing_time"":1301.5999999940395},{""page_index"":1,""viewing_time"":864.5},{""page_index"":2,""viewing_time"":718.5}]","2884.800000011921","instructions","250","647891","0.0-250.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1907},{""page_index"":1,""viewing_time"":1105.9000000059605},{""page_index"":2,""viewing_time"":809.2999999821186}]","3822.4000000059605","instructions","251","651714","0.0-251.0","","","","","","","","",""
"","","call-function","252","651715","0.0-252.0","","","","","","","","",""
"","null","html-keyboard-response","253","654717","0.0-253.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","254","657801","0.0-254.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1591838.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","255","660807","0.0-255.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","256","663920","0.0-256.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1591838.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","257","663920","0.0-257.0","","","","","","","","",""
"","3606.0999999940395","survey-likert","258","667527","0.0-258.0","","","","","","","{""judgement"":0}","[0]","0"
"","1928.6000000238419","survey-likert","259","669457","0.0-259.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","260","669457","0.0-260.0","","","","","","","","",""
"","null","html-keyboard-response","261","672461","0.0-261.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","262","675552","0.0-262.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713371.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","263","678557","0.0-263.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","264","681634","0.0-264.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713371.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","","call-function","265","681634","0.0-265.0","","","","","","","","",""
"","2951.199999988079","survey-likert","266","684586","0.0-266.0","","","","","","","{""judgement"":1}","[0]","1"
"","2052.699999988079","survey-likert","267","686640","0.0-267.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","268","686641","0.0-268.0","","","","","","","","",""
"","null","html-keyboard-response","269","689644","0.0-269.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","270","692711","0.0-270.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713418.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","271","695716","0.0-271.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","272","698784","0.0-272.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713418.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","","call-function","273","698785","0.0-273.0","","","","","","","","",""
"","2982.5999999940395","survey-likert","274","701768","0.0-274.0","","","","","","","{""judgement"":1}","[0]","1"
"","2082.600000023842","survey-likert","275","703853","0.0-275.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","276","703853","0.0-276.0","","","","","","","","",""
"","null","html-keyboard-response","277","706857","0.0-277.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","278","709946","0.0-278.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1593041.bmppp89_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","279","712951","0.0-279.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","280","716029","0.0-280.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1593041.bmppp89_L1V1_freeview_veridical.mp4","","",""
"","","call-function","281","716029","0.0-281.0","","","","","","","","",""
"","2364.5","survey-likert","282","718395","0.0-282.0","","","","","","","{""judgement"":1}","[0]","1"
"","1526.3999999761581","survey-likert","283","719922","0.0-283.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","284","719923","0.0-284.0","","","","","","","","",""
"","null","html-keyboard-response","285","722924","0.0-285.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","286","726011","0.0-286.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285905.bmppp151_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","287","729013","0.0-287.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","288","732086","0.0-288.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285905.bmppp151_L1V1_freeview_veridical.mp4","","",""
"","","call-function","289","732087","0.0-289.0","","","","","","","","",""
"","2265.4000000059605","survey-likert","290","734353","0.0-290.0","","","","","","","{""judgement"":1}","[0]","1"
"","1540.800000011921","survey-likert","291","735895","0.0-291.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","292","735895","0.0-292.0","","","","","","","","",""
"","null","html-keyboard-response","293","738904","0.0-293.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","294","741986","0.0-294.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","295","744991","0.0-295.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","296","748070","0.0-296.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713593.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","","call-function","297","748070","0.0-297.0","","","","","","","","",""
"","2033","survey-likert","298","750104","0.0-298.0","","","","","","","{""judgement"":1}","[0]","1"
"","4298","survey-likert","299","754403","0.0-299.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","300","754403","0.0-300.0","","","","","","","","",""
"","null","html-keyboard-response","301","757407","0.0-301.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","302","760502","0.0-302.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285933.bmppp52_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","303","763507","0.0-303.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","304","766602","0.0-304.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_285933.bmppp52_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","305","766603","0.0-305.0","","","","","","","","",""
"","3586.300000011921","survey-likert","306","770190","0.0-306.0","","","","","","","{""judgement"":0}","[0]","0"
"","3416.2000000178814","survey-likert","307","773608","0.0-307.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","308","773608","0.0-308.0","","","","","","","","",""
"","null","html-keyboard-response","309","776609","0.0-309.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","310","779703","0.0-310.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150432.bmppp81_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","311","782707","0.0-311.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","312","785800","0.0-312.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_150432.bmppp81_L1V1_freeview_veridical.mp4","","",""
"","","call-function","313","785800","0.0-313.0","","","","","","","","",""
"","2106.699999988079","survey-likert","314","787908","0.0-314.0","","","","","","","{""judgement"":1}","[0]","1"
"","1800.2999999821186","survey-likert","315","789709","0.0-315.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","316","789710","0.0-316.0","","","","","","","","",""
"","null","html-keyboard-response","317","792711","0.0-317.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","318","795795","0.0-318.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713769.bmppp58_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","319","798801","0.0-319.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","320","801894","0.0-320.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713769.bmppp58_L1V1_freeview_veridical.mp4","","",""
"","","call-function","321","801894","0.0-321.0","","","","","","","","",""
"","4387.0999999940395","survey-likert","322","806282","0.0-322.0","","","","","","","{""judgement"":0}","[0]","1"
"","2277.199999988079","survey-likert","323","808560","0.0-323.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","324","808561","0.0-324.0","","","","","","","","",""
"","null","html-keyboard-response","325","811566","0.0-325.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","326","814678","0.0-326.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713858.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","327","817681","0.0-327.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","328","820780","0.0-328.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713858.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","329","820780","0.0-329.0","","","","","","","","",""
"","2717.9000000059605","survey-likert","330","823499","0.0-330.0","","","","","","","{""judgement"":0}","[0]","0"
"","2271.100000023842","survey-likert","331","825771","0.0-331.0","","","","","","","{""confidence"":2}","[0]",""
"[{""page_index"":0,""viewing_time"":2641.199999988079},{""page_index"":1,""viewing_time"":371.90000000596046},{""page_index"":2,""viewing_time"":346.69999998807907}]","3360","instructions","332","829131","0.0-332.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":210},{""page_index"":1,""viewing_time"":453.90000000596046},{""page_index"":2,""viewing_time"":460.5}]","1124.5","instructions","333","830256","0.0-333.0","","","","","","","","",""
"","","call-function","334","830257","0.0-334.0","","","","","","","","",""
"","null","html-keyboard-response","335","833259","0.0-335.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","336","836327","0.0-336.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159508.bmppp154_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","337","839331","0.0-337.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","338","842393","0.0-338.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159508.bmppp154_L1V1_freeview_veridical.mp4","","",""
"","","call-function","339","842393","0.0-339.0","","","","","","","","",""
"","2036.7999999821186","survey-likert","340","844431","0.0-340.0","","","","","","","{""judgement"":1}","[0]","1"
"","3641.899999976158","survey-likert","341","849533","0.0-341.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","342","849533","0.0-342.0","","","","","","","","",""
"","null","html-keyboard-response","343","852538","0.0-343.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","344","855626","0.0-344.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159463.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","345","858632","0.0-345.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","346","861726","0.0-346.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1159463.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","","call-function","347","861726","0.0-347.0","","","","","","","","",""
"","2724.7000000178814","survey-likert","348","864451","0.0-348.0","","","","","","","{""judgement"":1}","[0]","1"
"","1880.199999988079","survey-likert","349","866333","0.0-349.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","350","866333","0.0-350.0","","","","","","","","",""
"","null","html-keyboard-response","351","869338","0.0-351.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","352","872416","0.0-352.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1160189.bmppp89_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","353","875417","0.0-353.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","354","878502","0.0-354.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1160189.bmppp89_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","355","878503","0.0-355.0","","","","","","","","",""
"","1823.300000011921","survey-likert","356","880327","0.0-356.0","","","","","","","{""judgement"":0}","[0]","0"
"","1970.0999999940395","survey-likert","357","882298","0.0-357.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","358","882299","0.0-358.0","","","","","","","","",""
"","null","html-keyboard-response","359","885302","0.0-359.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","360","888384","0.0-360.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498108.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","361","891387","0.0-361.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","362","894468","0.0-362.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_498108.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","363","894469","0.0-363.0","","","","","","","","",""
"","1880.5999999940395","survey-likert","364","896351","0.0-364.0","","","","","","","{""judgement"":1}","[0]","0"
"","5969.700000017881","survey-likert","365","902322","0.0-365.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","366","902322","0.0-366.0","","","","","","","","",""
"","null","html-keyboard-response","367","905325","0.0-367.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","368","908409","0.0-368.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592137.bmppp52_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","369","911414","0.0-369.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","370","914509","0.0-370.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592137.bmppp52_L1V1_freeview_veridical.mp4","","",""
"","","call-function","371","914509","0.0-371.0","","","","","","","","",""
"","3112.7999999821186","survey-likert","372","917624","0.0-372.0","","","","","","","{""judgement"":1}","[0]","1"
"","1479.4000000059605","survey-likert","373","919104","0.0-373.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","374","919105","0.0-374.0","","","","","","","","",""
"","null","html-keyboard-response","375","922107","0.0-375.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","376","925197","0.0-376.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592568.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","377","928203","0.0-377.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","378","931284","0.0-378.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592568.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","379","931284","0.0-379.0","","","","","","","","",""
"","2136.5999999940395","survey-likert","380","933422","0.0-380.0","","","","","","","{""judgement"":0}","[0]","0"
"","1462.4000000059605","survey-likert","381","934885","0.0-381.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","382","934886","0.0-382.0","","","","","","","","",""
"","null","html-keyboard-response","383","937891","0.0-383.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","384","940983","0.0-384.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592017.bmppp64_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","385","943987","0.0-385.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","386","947084","0.0-386.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592017.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","","call-function","387","947085","0.0-387.0","","","","","","","","",""
"","1762.0999999940395","survey-likert","388","948849","0.0-388.0","","","","","","","{""judgement"":1}","[0]","1"
"","2318.9000000059605","survey-likert","389","951169","0.0-389.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","390","951171","0.0-390.0","","","","","","","","",""
"","null","html-keyboard-response","391","954174","0.0-391.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","392","957299","0.0-392.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_712977.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","393","960301","0.0-393.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","394","963387","0.0-394.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_712977.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","395","963387","0.0-395.0","","","","","","","","",""
"","2572.4000000059605","survey-likert","396","965961","0.0-396.0","","","","","","","{""judgement"":1}","[0]","0"
"","1964.8999999761581","survey-likert","397","967926","0.0-397.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","398","967927","0.0-398.0","","","","","","","","",""
"","null","html-keyboard-response","399","970928","0.0-399.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","400","974011","0.0-400.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","401","977013","0.0-401.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","402","980161","0.0-402.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592133.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","403","980161","0.0-403.0","","","","","","","","",""
"","2260.4000000059605","survey-likert","404","982423","0.0-404.0","","","","","","","{""judgement"":0}","[0]","0"
"","2914.9000000059605","survey-likert","405","985339","0.0-405.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","406","985339","0.0-406.0","","","","","","","","",""
"","null","html-keyboard-response","407","988343","0.0-407.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","408","991424","0.0-408.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713920.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","409","994427","0.0-409.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
