"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","3618.9000000059605","survey-likert","142","322763","0.0-142.0","","","","","","","{""judgement"":1}","[0]","1"
"","2511","survey-likert","143","325275","0.0-143.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","144","325275","0.0-144.0","","","","","","","","",""
"","null","html-keyboard-response","145","328278","0.0-145.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","146","331345","0.0-146.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713920.bmppp76_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","147","334350","0.0-147.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","148","337479","0.0-148.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713920.bmppp76_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","149","337479","0.0-149.0","","","","","","","","",""
"","4555.5","survey-likert","150","342035","0.0-150.0","","","","","","","{""judgement"":0}","[0]","0"
"","2108.0999999940395","survey-likert","151","344144","0.0-151.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","152","344145","0.0-152.0","","","","","","","","",""
"","null","html-keyboard-response","153","347149","0.0-153.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","154","350303","0.0-154.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713760.bmppp75_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","155","353304","0.0-155.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","156","356517","0.0-156.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_713760.bmppp75_L1V1_freeview_veridical.mp4","","",""
"","","call-function","157","356517","0.0-157.0","","","","","","","","",""
"","3774.8000000044703","survey-likert","158","360292","0.0-158.0","","","","","","","{""judgement"":0}","[0]","1"
"","2179.89999999851","survey-likert","159","362474","0.0-159.0","","","","","","","{""confidence"":3}","[0]",""
"","","call-function","160","362475","0.0-160.0","","","","","","","","",""
"","null","html-keyboard-response","161","365476","0.0-161.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","162","368590","0.0-162.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592286.bmppp57_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","163","371594","0.0-163.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","164","374764","0.0-164.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592286.bmppp57_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","165","374765","0.0-165.0","","","","","","","","",""
"","2955.5","survey-likert","166","377721","0.0-166.0","","","","","","","{""judgement"":0}","[0]","0"
"","1738.8999999985099","survey-likert","167","379461","0.0-167.0","","","","","","","{""confidence"":3}","[0]",""
"[{""page_index"":0,""viewing_time"":1086.6000000014901},{""page_index"":1,""viewing_time"":470.6000000014901},{""page_index"":2,""viewing_time"":493}]","2050.5","instructions","168","381512","0.0-168.0","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":435.3999999985099},{""page_index"":1,""viewing_time"":428.30000000447035},{""page_index"":2,""viewing_time"":442.69999999552965}]","1306.5","instructions","169","382819","0.0-169.0","","","","","","","","",""
"","","call-function","170","382820","0.0-170.0","","","","","","","","",""
"","null","html-keyboard-response","171","385822","0.0-171.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","172","388900","0.0-172.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592017.bmppp64_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","173","391906","0.0-173.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","174","394983","0.0-174.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592017.bmppp64_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","175","394984","0.0-175.0","","","","","","","","",""
"","5793.80000000447","survey-likert","176","400779","0.0-176.0","","","","","","","{""judgement"":0}","[0]","0"
"","3365.39999999851","survey-likert","177","404146","0.0-177.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","178","404146","0.0-178.0","","","","","","","","",""
"","null","html-keyboard-response","179","407149","0.0-179.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","180","410220","0.0-180.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592568.bmppp93_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","181","413223","0.0-181.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","182","416305","0.0-182.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592568.bmppp93_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","183","416306","0.0-183.0","","","","","","","","",""
"","2679.6999999955297","survey-likert","184","418986","0.0-184.0","","","","","","","{""judgement"":1}","[0]","0"
"","2304","survey-likert","185","421292","0.0-185.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","186","421293","0.0-186.0","","","","","","","","",""
"","null","html-keyboard-response","187","424298","0.0-187.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","188","427378","0.0-188.0","","null","","Agent A","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592119.bmppp63_L1V1_freeview_scrambled.mp4","","",""
"","null","html-keyboard-response","189","430383","0.0-189.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","190","433461","0.0-190.0","","null","","Agent B","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_1592119.bmppp63_L1V1_freeview_veridical.mp4","","",""
"","","call-function","191","433462","0.0-191.0","","","","","","","","",""
"","2823.6999999955297","survey-likert","192","436287","0.0-192.0","","","","","","","{""judgement"":1}","[0]","1"
"","1574.1000000014901","survey-likert","193","437862","0.0-193.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","194","437863","0.0-194.0","","","","","","","","",""
"","null","html-keyboard-response","195","440865","0.0-195.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","196","443934","0.0-196.0","","null","","Agent A","veridical","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_712977.bmppp68_L1V1_freeview_veridical.mp4","","",""
"","null","html-keyboard-response","197","446938","0.0-197.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","198","450001","0.0-198.0","","null","","Agent B","scrambled","/Users/kirstenziman/Desktop/Desktop/DIDEC_entire_corpus/analysis_3/STIM_SET_1/0_712977.bmppp68_L1V1_freeview_scrambled.mp4","","",""
"","","call-function","199","450001","0.0-199.0","","","","","","","","",""
"","3274.1999999955297","survey-likert","200","453277","0.0-200.0","","","","","","","{""judgement"":1}","[0]","0"
"","2011.7000000029802","survey-likert","201","455289","0.0-201.0","","","","","","","{""confidence"":1}","[0]",""
"","","call-function","202","455290","0.0-202.0","","","","","","","","",""
