"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","key_press","value","agent","condition","image","responses","question_order","correct_answer"
"","null","video-keyboard-response","199","753991","0.0-199.0","","null","","Agent A","veridical","STIM_SET_2/0_285715.bmppp53_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","200","756996","0.0-200.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","201","760064","0.0-201.0","","null","","Agent B","scrambled","STIM_SET_2/0_285715.bmppp53_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","202","760065","0.0-202.0","","","","","","","","",""
"","2131.4150000000373","survey-likert","203","762197","0.0-203.0","","","","","","","{""judgement"":1}","[0]","0"
"","1646.1650000000373","survey-likert","204","763845","0.0-204.0","","","","","","","{""confidence"":2}","[0]",""
"","","call-function","205","763845","0.0-205.0","","","","","","","","",""
"","null","html-keyboard-response","206","766850","0.0-206.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","207","769946","0.0-207.0","","null","","Agent A","scrambled","STIM_SET_2/0_1591805.bmppp70_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","208","772948","0.0-208.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","209","776041","0.0-209.0","","null","","Agent B","veridical","STIM_SET_2/0_1591805.bmppp70_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","210","776042","0.0-210.0","","","","","","","","",""
"","2746.560000000056","survey-likert","211","778789","0.0-211.0","","","","","","","{""judgement"":1}","[0]","1"
"","1270.670000000042","survey-likert","212","780061","0.0-212.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","213","780061","0.0-213.0","","","","","","","","",""
"","null","html-keyboard-response","214","783063","0.0-214.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","215","786161","0.0-215.0","","null","","Agent A","scrambled","STIM_SET_2/0_150458.bmppp82_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","null","html-keyboard-response","216","789167","0.0-216.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","217","792260","0.0-217.0","","null","","Agent B","veridical","STIM_SET_2/0_150458.bmppp82_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","","call-function","218","792261","0.0-218.0","","","","","","","","",""
"","3087.67499999993","survey-likert","219","795349","0.0-219.0","","","","","","","{""judgement"":0}","[0]","1"
"","1438.8049999999348","survey-likert","220","796789","0.0-220.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","221","796789","0.0-221.0","","","","","","","","",""
"","null","html-keyboard-response","222","799791","0.0-222.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
"","null","video-keyboard-response","223","802880","0.0-223.0","","null","","Agent A","veridical","STIM_SET_2/0_1592254.bmppp95_L1V1_freeview_veridical_mapOnly.mp4","","",""
"","null","html-keyboard-response","224","805885","0.0-224.0","<span style=""color:Black; font-size:50px;"">Agent B","null","","","","","","",""
"","null","video-keyboard-response","225","808981","0.0-225.0","","null","","Agent B","scrambled","STIM_SET_2/0_1592254.bmppp95_L1V1_freeview_scrambled_mapOnly.mp4","","",""
"","","call-function","226","808981","0.0-226.0","","","","","","","","",""
"","3230.524999999907","survey-likert","227","812212","0.0-227.0","","","","","","","{""judgement"":0}","[0]","0"
"","1543.579999999958","survey-likert","228","813757","0.0-228.0","","","","","","","{""confidence"":0}","[0]",""
"","","call-function","229","813757","0.0-229.0","","","","","","","","",""
"","null","html-keyboard-response","230","816759","0.0-230.0","<span style=""color:Black; font-size:50px;"">Agent A","null","","","","","","",""
